depth,thickness
12861.26,3.61
12864.42,3.16
12868.48,4.06
12872.55,4.06
12875.26,2.71
12880.22,4.97
12884.29,4.06
12890.16,5.87
12894.22,4.06
12899.19,4.97
12905.51,6.32
12914.54,9.03
12917.25,2.71
12920.41,3.16
12927.19,6.77
12931.25,4.06
12935.77,4.52
12942.09,6.32
12945.70,3.61
12948.86,3.16
12951.57,2.71
12954.28,2.71
12958.35,4.06
12963.31,4.97
12968.28,4.97
12972.35,4.06
12976.41,4.06
12981.38,4.97
12988.60,7.23
12993.57,4.97
12996.73,3.16
13003.05,6.32
13005.76,2.71
13009.38,3.61
13012.09,2.71
13015.25,3.16
13018.86,3.61
13022.92,4.06
13026.08,3.16
13029.25,3.16
13034.66,5.42
13043.24,8.58
13051.37,8.13
13057.70,6.32
13064.47,6.77
13068.99,4.52
13073.50,4.52
13077.57,4.06
13082.98,5.42
13089.31,6.32
13097.89,8.58
13102.40,4.52
13106.47,4.06
13111.89,5.42
13117.30,5.42
13122.27,4.97
13125.88,3.61
13129.50,3.61
13134.92,5.42
13138.08,3.16
13142.14,4.06
13144.40,2.26
13147.11,2.71
13151.63,4.52
13156.14,4.52
13160.66,4.52
13171.95,11.29
13176.46,4.52
13180.08,3.61
13182.78,2.71
13185.49,2.71
13189.56,4.06
13199.94,10.39
13206.27,6.32
13213.49,7.23
13219.36,5.87
13229.36,10.00
13242.08,12.72
13260.66,18.58
13263.16,2.50
13272.65,9.48
13277.17,4.52
13281.68,4.52
13285.75,4.06
13288.91,3.16
13292.97,4.06
13297.04,4.06
13303.81,6.77
13309.68,5.87
13315.55,5.87
13320.97,5.42
13334.07,13.10
13354.39,20.32
13358.00,3.61
13365.23,7.23
13369.74,4.52
13379.68,9.93
13383.29,3.61
13388.71,5.42
13394.13,5.42
13400.00,5.87
13413.54,13.55
13419.42,5.87
13447.41,28.00
13464.12,16.71
13468.64,4.52
13475.86,7.23
13480.83,4.97
13485.35,4.52
13488.96,3.61
13494.83,5.87
13498.44,3.61
13502.51,4.06
13511.09,8.58
13513.35,2.26
13517.86,4.52
13521.47,3.61
13527.80,6.32
13537.28,9.48
13540.89,3.61
13547.21,6.32
13559.41,12.19
13570.70,11.29
13575.66,4.97
13582.89,7.23
13588.31,5.42
13595.53,7.23
13601.50,5.97
13608.09,6.59
13612.34,4.25
13616.59,4.25
13623.74,7.15
13632.34,8.60
13645.08,12.74
13648.99,3.91
13652.79,3.80
13660.17,7.38
13668.55,8.38
13675.59,7.04
13681.62,6.03
13686.32,4.69
13703.86,17.54
13743.74,39.88
13741.97,2.91
13744.65,2.68
13747.11,2.46
13749.01,1.90
13751.91,2.91
13753.92,2.01
13756.27,2.35
13759.29,3.02
13761.19,1.90
13763.76,2.57
13768.23,4.47
13771.58,3.35
13775.38,3.80
13782.64,7.26
13792.37,9.72
13796.50,4.13
13801.08,4.58
13809.91,8.83
13814.94,5.03
13820.64,5.70
13825.22,4.58
13830.47,5.25
13835.50,5.03
13842.54,7.04
13850.59,8.05
13855.17,4.58
13858.19,3.02
13861.54,3.35
13864.67,3.13
13867.91,3.24
13871.37,3.46
13875.51,4.13
13880.42,4.92
13889.03,8.60
13895.51,6.49
13932.76,37.25
13939.76,7.00
13947.47,7.71
13950.71,3.24
13954.40,3.69
13963.56,9.16
13972.17,8.60
13975.30,3.13
13980.66,5.36
13987.14,6.48
13991.72,4.58
13997.09,5.36
14005.58,8.49
14010.27,4.69
14017.20,6.93
14024.58,7.38
14034.41,9.83
14039.22,4.81
14042.68,3.46
14046.59,3.91
14051.73,5.14
14056.76,5.03
14060.34,3.58
14069.72,9.39
14078.10,8.38
14096.65,18.55
14103.02,6.37
14108.39,5.36
14112.41,4.02
14118.33,5.92
14128.28,9.95
14132.86,4.58
14136.33,3.46
14143.48,7.15
14149.96,6.48
14155.77,5.81
14159.68,3.91
14162.47,2.79
14165.38,2.91
14171.75,6.37
14181.02,9.28
14192.76,11.73
14197.34,4.58
14201.59,4.25
14207.96,6.37
14219.47,11.51
14224.94,5.48
14232.65,7.71
14239.36,6.70
14247.96,8.60
14261.15,13.19
14268.41,7.26
14278.36,9.95
14292.10,13.74
14296.01,3.91
14302.49,6.48
14310.99,8.49
14314.56,3.58
14318.70,4.13
14324.73,6.03
14328.87,4.13
14333.34,4.47
14338.03,4.69
14340.26,2.23
14343.39,3.13
14347.19,3.80
14351.89,4.69
14355.13,3.24
14359.26,4.13
14370.10,10.84
14403.40,33.30
14413.12,9.72
14419.05,5.92
14421.95,2.91
14426.76,4.81
14430.78,4.02
14435.36,4.58
14439.16,3.80
14445.20,6.03
14449.33,4.13
14454.58,5.25
14465.53,10.95
14470.34,4.81
14473.36,3.02
14481.63,8.27
14490.34,8.72
14495.93,5.59
14501.52,5.59
14504.42,2.91
14509.45,5.03
14513.47,4.02
14516.27,2.79
14520.51,4.25
14524.87,4.36
14529.34,4.47
14534.37,5.03
14537.61,3.24
14547.00,9.39
14554.60,7.60
14562.53,7.93
14569.01,6.48
14574.38,5.36
14582.53,8.16
14586.56,4.02
14590.69,4.13
14597.17,6.48
14608.35,11.17
14614.38,6.03
14630.03,15.64
14636.17,6.15
14643.44,7.26
14649.36,5.92
14655.39,6.03
14657.96,2.57
14660.87,2.91
14664.56,3.69
14668.58,4.02
14672.94,4.36
14677.97,5.03
14680.65,2.68
14688.69,8.05
14693.39,4.69
14696.96,3.58
14713.84,16.87
14718.98,5.14
14721.88,2.91
14725.12,3.24
14732.05,6.93
14739.32,7.26
14744.79,5.48
14749.93,5.14
14754.85,4.92
14761.44,6.59
14769.93,8.49
14774.63,4.69
14785.13,10.50
14788.04,2.91
14792.28,4.25
14799.21,6.93
14804.58,5.36
14809.49,4.92
14812.73,3.24
14814.63,1.90
14818.32,3.69
14823.57,5.25
14947.50,123.93
14950.42,2.92
14953.02,2.60
14955.30,2.27
14957.25,1.95
14958.55,1.30
14960.17,1.62
14962.12,1.95
14966.34,4.22
14969.27,2.92
14973.82,4.55
14979.34,5.52
14987.14,7.80
14990.71,3.57
14995.26,4.55
15000.78,5.52
15005.00,4.22
15007.60,2.60
15011.50,3.90
15016.70,5.20
15023.20,6.50
15031.32,8.12
15036.84,5.52
15041.06,4.22
15044.64,3.57
15049.51,4.87
15052.76,3.25
15057.96,5.20
15063.16,5.20
15069.33,6.17
15084.60,15.27
15089.15,4.55
15095.64,6.50
15100.19,4.55
15103.12,2.92
15107.66,4.55
15112.86,5.20
15118.38,5.52
15122.93,4.55
15129.75,6.82
15134.63,4.87
15139.50,4.87
15141.87,2.37
15145.60,3.72
15147.29,1.69
15150.00,2.71
15155.75,5.76
15160.16,4.40
15173.36,13.21
15177.09,3.72
15182.16,5.08
15186.90,4.74
15195.03,8.13
15203.16,8.13
15210.61,7.45
15219.07,8.46
15225.17,6.09
15230.24,5.08
15236.68,6.43
15243.79,7.11
15257.67,13.88
15262.41,4.74
15267.15,4.74
15270.20,3.05
15274.26,4.06
15276.29,2.03
15278.66,2.37
15283.40,4.74
15291.87,8.46
15295.93,4.06
15298.98,3.05
15302.70,3.72
15305.41,2.71
15308.80,3.39
15311.17,2.37
15316.93,5.76
15321.67,4.74
15325.73,4.06
15328.78,3.05
15332.16,3.39
15339.27,7.11
15344.69,5.42
15348.41,3.72
15353.15,4.74
15356.20,3.05
15361.28,5.08
15372.79,11.51
15376.18,3.39
15383.29,7.11
15392.43,9.14
15403.27,10.84
15407.33,4.06
15411.05,3.72
15415.80,4.74
15420.54,4.74
15426.97,6.43
15431.71,4.74
15435.10,3.39
15438.48,3.39
15441.53,3.05
15444.91,3.39
15447.96,3.05
15453.04,5.08
15456.09,3.05
15467.60,11.51
15478.77,11.17
15488.93,10.16
15492.99,4.06
15499.77,6.77
15505.52,5.76
15508.23,2.71
15512.29,4.06
15514.67,2.37
15517.37,2.71
15520.42,3.05
15523.81,3.39
15528.55,4.74
15530.58,2.03
15533.97,3.39
15541.75,7.79
15550.56,8.80
15558.34,7.79
15565.45,7.11
15573.58,8.13
15577.31,3.72
15588.82,11.51
15594.24,5.42
15599.31,5.08
15605.07,5.76
15614.21,9.14
15617.94,3.72
15623.02,5.08
15630.46,7.45
15636.22,5.76
15640.28,4.06
15647.06,6.77
15650.10,3.05
15653.83,3.72
15656.20,2.37
15661.62,5.42
15667.37,5.76
15672.45,5.08
15676.85,4.40
15683.62,6.77
15689.72,6.09
15694.80,5.08
15700.80,6.00
15725.80,25.00
15728.59,2.79
15736.45,7.11
15740.85,4.40
15755.41,14.56
15764.55,9.14
15770.98,6.43
15776.06,5.08
15782.16,6.09
15786.22,4.06
15789.94,3.72
15794.35,4.40
15798.41,4.06
15801.79,3.39
15805.52,3.72
15808.57,3.05
15813.65,5.08
15819.06,5.42
15823.13,4.06
15825.83,2.71
15831.59,5.76
15833.96,2.37
15841.41,7.45
15844.12,2.71
15846.83,2.71
15852.24,5.42
15856.65,4.40
15858.68,2.03
15863.08,4.40
15866.13,3.05
15872.90,6.77
15884.75,11.85
15888.14,3.39
15892.88,4.74
15896.60,3.72
15902.36,5.76
15905.40,3.05
15909.47,4.06
15917.93,8.46
15925.38,7.45
15931.48,6.09
15936.22,4.74
15944.68,8.46
15949.42,4.74
15958.23,8.80
15966.69,8.46
15972.45,5.76
15976.51,4.06
15981.93,5.42
15984.97,3.05
15996.83,11.85
16009.69,12.87
16015.11,5.42
16020.19,5.08
16030.35,10.16
16035.76,5.42
16041.86,6.09
16046.26,4.40
16048.63,2.37
16053.03,4.40
16056.76,3.72
16063.19,6.43
16104.84,41.65
16108.90,4.06
16114.66,5.76
16121.43,6.77
16125.15,3.72
16130.91,5.76
16137.34,6.43
16141.41,4.06
16145.47,4.06
16149.87,4.40
16155.29,5.42
16160.03,4.74
16165.78,5.76
16170.86,5.08
16177.30,6.43
16182.71,5.42
16186.10,3.39
16191.86,5.76
16195.58,3.72
16198.97,3.39
16204.05,5.08
16207.77,3.72
16214.20,6.43
16222.67,8.46
16243.66,20.99
16252.47,8.80
16267.70,15.24
16274.14,6.43
16276.84,2.71
16288.69,11.85
16296.14,7.45
16313.46,17.32
16316.46,3.00
16320.18,3.72
16326.62,6.43
16331.36,4.74
16336.78,5.42
16345.92,9.14
16355.06,9.14
16361.83,6.77
16368.60,6.77
16376.05,7.45
16380.12,4.06
16383.84,3.72
16389.60,5.76
16398.74,9.14
16407.88,9.14
16413.98,6.09
16420.07,6.09
16430.23,10.16
16439.37,9.14
16446.48,7.11
16451.56,5.08
16458.67,7.11
16467.13,8.46
16474.25,7.11
16481.69,7.45
16488.13,6.43
16499.64,11.51
16511.15,11.51
16526.05,14.90
16531.13,5.08
16542.13,11.00
16566.13,24.00
16576.50,10.37
,
,
,
,
,
,
,
,
,
,
,
,
